Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type, KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940149183555,9781620154212,,,,,,3.99,,2.59,2.59,The Lycan Hunter,,Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940148596806,9781620152638,,,,,,3.99,,2.59,2.59,The Old Cape House,,Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940016424194,9781620151228,,,,,,2.99,,1.94,1.94,A Sliver of Hope,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,2,3.88,USD,US,2940149726790,9781620154700,,,,,,2.99,,1.94,3.88,Blue Midnight,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,1,3.24,USD,US,2940148747741,9781620152522,,,,,,4.99,,3.24,3.24,Dead of Knight,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151276085,9781620155240,,,,,,3.99,,2.59,2.59,First of Spring,,Booktrope Editions,6/13/15
Nook,6/1/15,6/30/15,1,0.4,USD,US,2940150642904,9781620156575,,,,,,0.99,,0.4,0.4,Ghosts,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940150191693,9781620156087,,,,,,3.99,,2.59,2.59,How Do You Know?,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940148525332,9781620152546,,,,,,2.99,,1.94,1.94,Just Friends with Benefits,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,2,5.18,USD,US,2940150719804,9781620155158,,,,,,3.99,,2.59,5.18,My Fair Lily,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151532532,9781513701202,,,,,,3.99,,2.59,2.59,Rules for Reforming a Rake,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,3,11.67,USD,US,2940148220442,9781620152652,,,,,,5.99,,3.89,11.67,Seasons' End,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,1,0.4,USD,US,2940151520973,9781620159293,,,,,,0.99,,0.4,0.4,Sins,,Booktrope Editions,6/13/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940150658936,9781620155271,,,,,,3.99,,2.59,2.59,Spring Shadows,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940148388548,9781620152690,,,,,,3.99,,2.59,2.59,The Dark Light of Day,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,4,1.6,USD,US,2940150185067,9781620156711,,,,,,0.99,,0.4,1.6,The Duke Im Going to Marry,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,1,3.89,USD,US,2940151419215,9781620159873,,,,,,5.99,,3.89,3.89,Too Clever By Half,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,1,0.8,USD,US,2940150679894,9781620155165,,,,,,1.99,,0.8,0.8,Waiting,,Booktrope,6/13/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151374972,9781620157817,,,,,,3.99,,2.59,2.59,Fall of Knight,,Booktrope,6/14/15
Nook,6/1/15,6/30/15,1,3.89,USD,US,2940016164779,9781620151174,,,,,,5.99,,3.89,3.89,Fiery Hearts Collection,,Booktrope Editions,6/14/15
Nook,6/1/15,6/30/15,1,4.54,USD,US,2940149662463,9781620153093,,,,,,6.99,,4.54,4.54,Harm None,,Booktrope,6/14/15
