Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,Type,List Price [multi-ccy],ISBN Hardcover (use),Unit Revenue,Revenue [USD],Author,Title
Encore,2/1/15,2/28/15,4,4.07,GBP,UK,,,,,B00OA9GDWG,,KINDLE,,,,6.2783413,A.J. Aalto,Touched
Encore,2/1/15,2/28/15,1,1.19,EUR,DE,,,,,B00OA9GDWG,,KU,,,,1.3337996,A.J. Aalto,Touched
Encore,2/1/15,2/28/15,1,1.19,EUR,FR,,,,,B00OA9GDWG,,KU,,,,1.3337996,A.J. Aalto,Touched
Encore,2/1/15,2/28/15,1,1.19,EUR,FR,,,,,B00OA9GDWG,,KINDLE,,,,1.3337996,A.J. Aalto,Touched
Encore,2/1/15,2/28/15,2,2.71,USD,US,,,,,B00TG14ZHS,,KU,,,,2.71,Angel Sefer,Spellbound in His Arms
Encore,2/1/15,2/28/15,6,8.12,USD,US,,,,,B00TG14ZHS,,KINDLE,,,,8.12,Angel Sefer,Spellbound in His Arms
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00TG14ZHS,,KOLL,,,,1.5734418,Angel Sefer,Spellbound in His Arms
Encore,2/1/15,2/28/15,15,15.28,GBP,UK,,,,,B00TG14ZHS,,KINDLE,,,,23.5707752,Angel Sefer,Spellbound in His Arms
Encore,2/1/15,2/28/15,1,1.24,EUR,ES,,,,,B00TG14ZHS,,KU,,,,1.3898416,Angel Sefer,Spellbound in His Arms
Encore,2/1/15,2/28/15,1,1.4,USD,US,,,,,B00TG14YOC,,KU,,,,1.4,Anne McCarthy Strauss,A Medical Affair
Encore,2/1/15,2/28/15,1,1.4,USD,US,,,,,B00TG14YOC,,KINDLE,,,,1.4,Anne McCarthy Strauss,A Medical Affair
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00TG14YOC,,KINDLE,,,,1.5734418,Anne McCarthy Strauss,A Medical Affair
Encore,2/1/15,2/28/15,9,12.57,USD,US,,,,,B00OA9GDCQ,,KOLL,,,,12.57,D.E.L. Connor,The Concealing
Encore,2/1/15,2/28/15,47,65.64,USD,US,,,,,B00OA9GDCQ,,KU,,,,65.64,D.E.L. Connor,The Concealing
Encore,2/1/15,2/28/15,45,62.84,USD,US,,,,,B00OA9GDCQ,,KINDLE,,,,62.84,D.E.L. Connor,The Concealing
Encore,2/1/15,2/28/15,5,6.87,USD,US,,,,,B00TG14YV0,,KU,,,,6.87,February Grace,Of Stardust
Encore,2/1/15,2/28/15,5,6.87,USD,US,,,,,B00TG14YV0,,KINDLE,,,,6.87,February Grace,Of Stardust
Encore,2/1/15,2/28/15,1,1.39,USD,CA,,,,,B00TG14YV0,,KINDLE,,,,1.39,February Grace,Of Stardust
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00TG14YV0,,KOLL,,,,1.5734418,February Grace,Of Stardust
Encore,2/1/15,2/28/15,23,32.12,USD,US,,,,,B00OA9GFPQ,,KOLL,,,,32.12,Gale Martin,Grace Unexpected
Encore,2/1/15,2/28/15,128,178.75,USD,US,,,,,B00OA9GFPQ,,KU,,,,178.75,Gale Martin,Grace Unexpected
Encore,2/1/15,2/28/15,45,62.84,USD,US,,,,,B00OA9GFPQ,,KINDLE,,,,62.84,Gale Martin,Grace Unexpected
Encore,2/1/15,2/28/15,1,1.4,USD,US,,,,,B00TG14YUQ,,KINDLE,,,,1.4,Geoffrey Morrison,Undersea
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00TG14YUQ,,KU,,,,1.5734418,Geoffrey Morrison,Undersea
Encore,2/1/15,2/28/15,1,1.4,USD,US,,,,,B00TG14YOW,,KOLL,,,,1.4,Jennifer Gracen,Autumn Getaway
Encore,2/1/15,2/28/15,35,48.88,USD,US,,,,,B00TG14YOW,,KU,,,,48.88,Jennifer Gracen,Autumn Getaway
Encore,2/1/15,2/28/15,19,26.53,USD,US,,,,,B00TG14YOW,,KINDLE,,,,26.53,Jennifer Gracen,Autumn Getaway
Encore,2/1/15,2/28/15,2,2.03,GBP,UK,,,,,B00TG14YOW,,KU,,,,3.1314577,Jennifer Gracen,Autumn Getaway
Encore,2/1/15,2/28/15,6,6.09,GBP,UK,,,,,B00TG14YOW,,KINDLE,,,,9.3943731,Jennifer Gracen,Autumn Getaway
Encore,2/1/15,2/28/15,4,5.59,USD,US,,,,,B00TG14YRO,,KU,,,,5.59,Jesse James Freeman,Billy Purgatory: I am the Devil Bird
Encore,2/1/15,2/28/15,2,2.79,USD,US,,,,,B00TG14YRO,,KINDLE,,,,2.79,Jesse James Freeman,Billy Purgatory: I am the Devil Bird
Encore,2/1/15,2/28/15,1,1.25,USD,US,,,,,B00TG14YPQ,,KOLL,,,,1.25,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,2/1/15,2/28/15,3,3.74,USD,US,,,,,B00TG14YPQ,,KU,,,,3.74,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,2/1/15,2/28/15,7,8.73,USD,US,,,,,B00TG14YPQ,,KINDLE,,,,8.73,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,2/1/15,2/28/15,2,2.04,GBP,UK,,,,,B00TG14YPQ,,KU,,,,3.1468836,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00TG14YPQ,,KOLL,,,,1.5734418,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,2/1/15,2/28/15,5,6.98,USD,US,,,,,B00TG14YPG,,KU,,,,6.98,Kelly Hess,Eyes of the Enemy
Encore,2/1/15,2/28/15,1,1.4,USD,US,,,,,B00TG14YPG,,KINDLE,,,,1.4,Kelly Hess,Eyes of the Enemy
Encore,2/1/15,2/28/15,1,1.39,USD,CA,,,,,B00TG14YPG,,KINDLE,,,,1.39,Kelly Hess,Eyes of the Enemy
Encore,2/1/15,2/28/15,3,3.06,GBP,UK,,,,,B00TG14YPG,,KU,,,,4.7203254,Kelly Hess,Eyes of the Enemy
Encore,2/1/15,2/28/15,3,3.06,GBP,UK,,,,,B00TG14YPG,,KINDLE,,,,4.7203254,Kelly Hess,Eyes of the Enemy
Encore,2/1/15,2/28/15,81,112.54,USD,US,,,,,B00OA9GDD0,,KOLL,,,,112.54,Laura Kilmartin,Next Year I'll be Perfect
Encore,2/1/15,2/28/15,408,566.86,USD,US,,,,,B00OA9GDD0,,KU,,,,566.86,Laura Kilmartin,Next Year I'll be Perfect
Encore,2/1/15,2/28/15,203,282.04,USD,US,,,,,B00OA9GDD0,,KINDLE,,,,282.04,Laura Kilmartin,Next Year I'll be Perfect
Encore,2/1/15,2/28/15,2,2.78,USD,CN,,,,,B00OA9GDD0,,KINDLE,,,,2.78,Laura Kilmartin,Next Year I'll be Perfect
Encore,2/1/15,2/28/15,4,5.59,USD,US,,,,,B00TG14YVA,,KINDLE,,,,5.59,Lisa Fernow,Dead on Her Feet
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00TG14YVA,,KU,,,,1.5734418,Lisa Fernow,Dead on Her Feet
Encore,2/1/15,2/28/15,2,2.04,GBP,UK,,,,,B00TG14YVA,,KINDLE,,,,3.1468836,Lisa Fernow,Dead on Her Feet
Encore,2/1/15,2/28/15,114,158.46,USD,US,,,,,B00OA9GDGW,,KOLL,,,,158.46,Marni Mann,Pulled Beneath
Encore,2/1/15,2/28/15,671,932.7,USD,US,,,,,B00OA9GDGW,,KU,,,,932.7,Marni Mann,Pulled Beneath
Encore,2/1/15,2/28/15,419,582.42,USD,US,,,,,B00OA9GDGW,,KINDLE,,,,582.42,Marni Mann,Pulled Beneath
Encore,2/1/15,2/28/15,1,1.39,USD,CA,,,,,B00OA9GDGW,,KU,,,,1.39,Marni Mann,Pulled Beneath
Encore,2/1/15,2/28/15,1,1.39,USD,CA,,,,,B00OA9GDGW,,KINDLE,,,,1.39,Marni Mann,Pulled Beneath
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00OA9GDGW,,KU,,,,1.5734418,Marni Mann,Pulled Beneath
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00OA9GDGW,,KOLL,,,,1.5734418,Marni Mann,Pulled Beneath
Encore,2/1/15,2/28/15,18,25.08,USD,US,,,,,B00OA9GDCG,,KOLL,,,,25.08,Meredith Schorr,A State of Jane
Encore,2/1/15,2/28/15,129,179.73,USD,US,,,,,B00OA9GDCG,,KU,,,,179.73,Meredith Schorr,A State of Jane
Encore,2/1/15,2/28/15,92,128.18,USD,US,,,,,B00OA9GDCG,,KINDLE,,,,128.18,Meredith Schorr,A State of Jane
Encore,2/1/15,2/28/15,2,2.78,USD,AU,,,,,B00OA9GDCG,,KINDLE,,,,2.78,Meredith Schorr,A State of Jane
Encore,2/1/15,2/28/15,4,4.07,GBP,UK,,,,,B00OA9GDCG,,KU,,,,6.2783413,Meredith Schorr,A State of Jane
Encore,2/1/15,2/28/15,4,4.07,GBP,UK,,,,,B00OA9GDCG,,KOLL,,,,6.2783413,Meredith Schorr,A State of Jane
Encore,2/1/15,2/28/15,9,9.17,GBP,UK,,,,,B00OA9GDCG,,KINDLE,,,,14.1455503,Meredith Schorr,A State of Jane
Encore,2/1/15,2/28/15,23,31.55,USD,US,,,,,B00TG14YRO,,KOLL,,,,31.55,Meredith Schorr,Blogger Girl
Encore,2/1/15,2/28/15,110,150.89,USD,US,,,,,B00TG14YRO,,KU,,,,150.89,Meredith Schorr,Blogger Girl
Encore,2/1/15,2/28/15,51,69.96,USD,US,,,,,B00TG14YRO,,KINDLE,,,,69.96,Meredith Schorr,Blogger Girl
Encore,2/1/15,2/28/15,1,1.39,USD,CA,,,,,B00TG14YRO,,KU,,,,1.39,Meredith Schorr,Blogger Girl
Encore,2/1/15,2/28/15,8,8.15,GBP,UK,,,,,B00TG14YRO,,KU,,,,12.5721085,Meredith Schorr,Blogger Girl
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00TG14YRO,,KOLL,,,,1.5734418,Meredith Schorr,Blogger Girl
Encore,2/1/15,2/28/15,10,10.19,GBP,UK,,,,,B00TG14YRO,,KINDLE,,,,15.7189921,Meredith Schorr,Blogger Girl
Encore,2/1/15,2/28/15,57,79.6,USD,US,,,,,B00OA9GDGM,,KOLL,,,,79.6,Mike McNeff,GOTU
Encore,2/1/15,2/28/15,145,202.49,USD,US,,,,,B00OA9GDGM,,KU,,,,202.49,Mike McNeff,GOTU
Encore,2/1/15,2/28/15,198,276.51,USD,US,,,,,B00OA9GDGM,,KINDLE,,,,276.51,Mike McNeff,GOTU
Encore,2/1/15,2/28/15,1,1.39,USD,CA,,,,,B00OA9GDGM,,KINDLE,,,,1.39,Mike McNeff,GOTU
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00OA9GDGM,,KINDLE,,,,1.5734418,Mike McNeff,GOTU
Encore,2/1/15,2/28/15,20,27.93,USD,US,,,,,B00OA9GDEO,,KOLL,,,,27.93,Mike McNeff,Necessary Retribution
Encore,2/1/15,2/28/15,104,145.24,USD,US,,,,,B00OA9GDEO,,KU,,,,145.24,Mike McNeff,Necessary Retribution
Encore,2/1/15,2/28/15,118,164.79,USD,US,,,,,B00OA9GDEO,,KINDLE,,,,164.79,Mike McNeff,Necessary Retribution
Encore,2/1/15,2/28/15,1,1.39,USD,CA,,,,,B00OA9GDEO,,KINDLE,,,,1.39,Mike McNeff,Necessary Retribution
Encore,2/1/15,2/28/15,3,4.18,USD,US,,,,,B00OA9GDYY,,KOLL,,,,4.18,Tamsen Schultz,A Tainted Mind
Encore,2/1/15,2/28/15,83,115.6,USD,US,,,,,B00OA9GDYY,,KU,,,,115.6,Tamsen Schultz,A Tainted Mind
Encore,2/1/15,2/28/15,45,62.68,USD,US,,,,,B00OA9GDYY,,KINDLE,,,,62.68,Tamsen Schultz,A Tainted Mind
Encore,2/1/15,2/28/15,5,6.95,USD,US,,,,,B00OA9GE34,,KOLL,,,,6.95,Tamsen Schultz,The Puppeteer
Encore,2/1/15,2/28/15,62,86.2,USD,US,,,,,B00OA9GE34,,KU,,,,86.2,Tamsen Schultz,The Puppeteer
Encore,2/1/15,2/28/15,31,43.1,USD,US,,,,,B00OA9GE34,,KINDLE,,,,43.1,Tamsen Schultz,The Puppeteer
Encore,2/1/15,2/28/15,1,1.4,USD,US,,,,,B00TG14Z9G,,KU,,,,1.4,Terry Persun,Doublesight
Encore,2/1/15,2/28/15,1,1.4,USD,CA,,,,,B00TG14Z9G,,KU,,,,1.4,Terry Persun,Doublesight
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00TG14Z9G,,KU,,,,1.5734418,Terry Persun,Doublesight
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00TG14Z9G,,KINDLE,,,,1.5734418,Terry Persun,Doublesight
Encore,2/1/15,2/28/15,1,1.41,USD,US,,,,,B00TG14Z7S,,KU,,,,1.41,Terry Persun,Revision 7: DNA
Encore,2/1/15,2/28/15,1,1.41,USD,US,,,,,B00TG14Z7S,,KINDLE,,,,1.41,Terry Persun,Revision 7: DNA
Encore,2/1/15,2/28/15,1,1.02,GBP,UK,,,,,B00TG14Z7S,,KINDLE,,,,1.5734418,Terry Persun,Revision 7: DNA
Encore,2/1/15,2/28/15,28,39.1,USD,US,,,,,B00OA9GE3E,,KOLL,,,,39.1,Tess Thompson,Caramel and Magnolias
Encore,2/1/15,2/28/15,193,269.5,USD,US,,,,,B00OA9GE3E,,KU,,,,269.5,Tess Thompson,Caramel and Magnolias
Encore,2/1/15,2/28/15,137,191.31,USD,US,,,,,B00OA9GE3E,,KINDLE,,,,191.31,Tess Thompson,Caramel and Magnolias
Encore,2/1/15,2/28/15,1,1.03,EUR,DE,,,,,B00OA9GE3E,,KU,,,,1.1544652,Tess Thompson,Caramel and Magnolias
Encore,2/1/15,2/28/15,9,12.57,USD,US,,,,,B00OA9GDDA,,KOLL,,,,12.57,Tess Thompson,Tea and Primroses
Encore,2/1/15,2/28/15,139,194.11,USD,US,,,,,B00OA9GDDA,,KU,,,,194.11,Tess Thompson,Tea and Primroses
Encore,2/1/15,2/28/15,123,171.77,USD,US,,,,,B00OA9GDDA,,KINDLE,,,,171.77,Tess Thompson,Tea and Primroses
Encore,2/1/15,2/28/15,218,304.07,USD,US,,,,,B00OA9GDDK,,KOLL,,,,304.07,Will North,The Long Walk Home
Encore,2/1/15,2/28/15,571,796.44,USD,US,,,,,B00OA9GDDK,,KU,,,,796.44,Will North,The Long Walk Home
Encore,2/1/15,2/28/15,659,919.19,USD,US,,,,,B00OA9GDDK,,KINDLE,,,,919.19,Will North,The Long Walk Home
Encore,2/1/15,2/28/15,2,2.78,USD,CA,,,,,B00OA9GDDK,,KINDLE,,,,2.78,Will North,The Long Walk Home
Encore,2/1/15,2/28/15,3,3.06,GBP,UK,,,,,B00OA9GDDK,,KINDLE,,,,4.7203254,Will North,The Long Walk Home
Encore,2/1/15,2/28/15,60,83.71,USD,US,,,,,B00OA9GDEY,,KOLL,,,,83.71,Will North,"Water, Stone, Heart"
Encore,2/1/15,2/28/15,356,496.68,USD,US,,,,,B00OA9GDEY,,KU,,,,496.68,Will North,"Water, Stone, Heart"
Encore,2/1/15,2/28/15,351,489.7,USD,US,,,,,B00OA9GDEY,,KINDLE,,,,489.7,Will North,"Water, Stone, Heart"
Encore,1/1/15,1/30/15,79,70.42,USD,US,,,,,B00OA9GDDA,,KU,,,,70.42,Tess Thompson,Tea and Primroses
Encore,1/1/15,1/30/15,160,137.86,USD,US,,,,,B00OA9GDDA,,KOLL,,,,137.86,Tess Thompson,Tea and Primroses
Encore,1/1/15,1/30/15,6,4.88,USD,US,,,,,B00OA9GDDA,,Kindle,,,,4.88,Tess Thompson,Tea and Primroses
Encore,1/1/15,1/30/15,2,2.04,GBP,UK,,,,,B00OA9GDDA,,KOLL,,,,3.15,Tess Thompson,Tea and Primroses
Encore,1/1/15,1/30/15,2,2.01,USD,CA,,,,,B00OA9GDDA,,Kindle,,,,2.01,Tess Thompson,Tea and Primroses
Encore,1/1/15,1/30/15,1,1.33,USD,AU,,,,,B00OA9GDDA,,Kindle,,,,1.33,Tess Thompson,Tea and Primroses
Encore,1/1/15,1/30/15,92,82.98,USD,US,,,,,B00OA9GE3E,,KU,,,,82.98,Tess Thompson,Caramel and Magnolias
Encore,1/1/15,1/30/15,16,12.54,USD,US,,,,,B00OA9GE3E,,KOLL,,,,12.54,Tess Thompson,Caramel and Magnolias
Encore,1/1/15,1/30/15,211,182.92,USD,US,,,,,B00OA9GE3E,,Kindle,,,,182.92,Tess Thompson,Caramel and Magnolias
Encore,1/1/15,1/30/15,3,2.65,USD,CA,,,,,B00OA9GE3E,,Kindle,,,,2.65,Tess Thompson,Caramel and Magnolias
Encore,1/1/15,1/30/15,1,1.34,USD,AU,,,,,B00OA9GE3E,,Kindle,,,,1.34,Tess Thompson,Caramel and Magnolias
Encore,1/1/15,1/30/15,143,115.7,USD,US,,,,,B00OA9GDWG,,KU,,,,115.7,A.J. Aalto,Touched
Encore,1/1/15,1/30/15,11,8.36,USD,US,,,,,B00OA9GDWG,,KOLL,,,,8.36,A.J. Aalto,Touched
Encore,1/1/15,1/30/15,385,280.33,USD,US,,,,,B00OA9GDWG,,Kindle,,,,280.33,A.J. Aalto,Touched
Encore,1/1/15,1/30/15,1,0.63,USD,CA,,,,,B00OA9GDWG,,Kindle,,,,0.63,A.J. Aalto,Touched
Encore,1/1/15,1/30/15,2,2.5,USD,AU,,,,,B00OA9GDWG,,Kindle,,,,2.5,A.J. Aalto,Touched
Encore,1/1/15,1/30/15,1,1.02,GBP,UK,,,,,B00OA9GDWG,,KU,,,,1.57,A.J. Aalto,Touched
Encore,1/1/15,1/30/15,1,1.02,GBP,UK,,,,,B00OA9GDWG,,KOLL,,,,1.57,A.J. Aalto,Touched
Encore,1/1/15,1/30/15,29,29.3,USD,US,,,,,B00OA9GDCQ,,KU,,,,29.3,D.E.L. Connor,The Concealing
Encore,1/1/15,1/30/15,2,2.09,USD,US,,,,,B00OA9GDCQ,,KOLL,,,,2.09,D.E.L. Connor,The Concealing
Encore,1/1/15,1/30/15,52,46.02,USD,US,,,,,B00OA9GDCQ,,Kindle,,,,46.02,D.E.L. Connor,The Concealing
Encore,1/1/15,1/30/15,14,16.75,USD,US,,,,,B00OA9GFPQ,,KU,,,,16.75,Gale Martin,Grace Unexpected
Encore,1/1/15,1/30/15,6,6.98,USD,US,,,,,B00OA9GFPQ,,KOLL,,,,6.98,Gale Martin,Grace Unexpected
Encore,1/1/15,1/30/15,36,30.67,USD,US,,,,,B00OA9GFPQ,,Kindle,,,,30.67,Gale Martin,Grace Unexpected
Encore,1/1/15,1/30/15,212,195.26,USD,US,,,,,B00OA9GDD0,,KU,,,,195.26,Laura Kilmartin,Next Year I'll be Perfect
Encore,1/1/15,1/30/15,42,39.05,USD,US,,,,,B00OA9GDD0,,KOLL,,,,39.05,Laura Kilmartin,Next Year I'll be Perfect
Encore,1/1/15,1/30/15,259,221.85,USD,US,,,,,B00OA9GDD0,,Kindle,,,,221.85,Laura Kilmartin,Next Year I'll be Perfect
Encore,1/1/15,1/30/15,322,313.17,USD,US,,,,,B00OA9GDGW,,KU,,,,313.17,Marni Mann,Pulled Beneath
Encore,1/1/15,1/30/15,32,32.09,USD,US,,,,,B00OA9GDGW,,KOLL,,,,32.09,Marni Mann,Pulled Beneath
Encore,1/1/15,1/30/15,49,430.43,USD,US,,,,,B00OA9GDGW,,Kindle,,,,430.43,Marni Mann,Pulled Beneath
Encore,1/1/15,1/30/15,-1,-0.63,USD,CA,,,,,B00OA9GDGW,,Kindle,,,,-0.63,Marni Mann,Pulled Beneath
Encore,1/1/15,1/30/15,94,82.27,USD,US,,,,,B00OA9GDCG,,KU,,,,82.27,Meredith Schorr,A State of Jane
Encore,1/1/15,1/30/15,20,16.73,USD,US,,,,,B00OA9GDCG,,KOLL,,,,16.73,Meredith Schorr,A State of Jane
Encore,1/1/15,1/30/15,126,108.06,USD,US,,,,,B00OA9GDCG,,Kindle,,,,108.06,Meredith Schorr,A State of Jane
Encore,1/1/15,1/30/15,1,0.69,USD,CN,,,,,B00OA9GDCG,,Kindle,,,,0.69,Meredith Schorr,A State of Jane
Encore,1/1/15,1/30/15,2,2.68,USD,AU,,,,,B00OA9GDCG,,Kindle,,,,2.68,Meredith Schorr,A State of Jane
Encore,1/1/15,1/30/15,1,1.02,GBP,UK,,,,,B00OA9GDCG,,KOLL,,,,1.57,Meredith Schorr,A State of Jane
Encore,1/1/15,1/30/15,4,4.07,GBP,UK,,,,,B00OA9GDCG,,KU,,,,6.28,Meredith Schorr,A State of Jane
Encore,1/1/15,1/30/15,8,8.15,GBP,UK,,,,,B00OA9GDCG,,Kindle,,,,12.57,Meredith Schorr,A State of Jane
Encore,1/1/15,1/30/15,78,69.03,USD,US,,,,,B00TG14YRO,,KU,,,,69.03,Meredith Schorr,Blogger Girl
Encore,1/1/15,1/30/15,126,105.45,USD,US,,,,,B00TG14YRO,,KOLL,,,,105.45,Meredith Schorr,Blogger Girl
Encore,1/1/15,1/30/15,9,6.97,USD,US,,,,,B00TG14YRO,,Kindle,,,,6.97,Meredith Schorr,Blogger Girl
Encore,1/1/15,1/30/15,2,2.5,USD,AU,,,,,B00TG14YRO,,Kindle,,,,2.5,Meredith Schorr,Blogger Girl
Encore,1/1/15,1/30/15,2,2,USD,CA,,,,,B00TG14YRO,,Kindle,,,,2,Meredith Schorr,Blogger Girl
Encore,1/1/15,1/30/15,4,4.07,GBP,UK,,,,,B00TG14YRO,,KU,,,,6.28,Meredith Schorr,Blogger Girl
Encore,1/1/15,1/30/15,9,9.17,GBP,UK,,,,,B00TG14YRO,,Kindle,,,,14.15,Meredith Schorr,Blogger Girl
Encore,1/1/15,1/30/15,66,78.17,USD,US,,,,,B00OA9GDGM,,KU,,,,78.17,Mike McNeff,GOTU
Encore,1/1/15,1/30/15,16,18.14,USD,US,,,,,B00OA9GDGM,,KOLL,,,,18.14,Mike McNeff,GOTU
Encore,1/1/15,1/30/15,147,139.83,USD,US,,,,,B00OA9GDGM,,Kindle,,,,139.83,Mike McNeff,GOTU
Encore,1/1/15,1/30/15,1,0.63,USD,CA,,,,,B00OA9GDGM,,Kindle,,,,0.63,Mike McNeff,GOTU
Encore,1/1/15,1/30/15,33,38.38,USD,US,,,,,B00OA9GDEO,,KU,,,,38.38,Mike McNeff,Necessary Retribution
Encore,1/1/15,1/30/15,3,2.79,USD,US,,,,,B00OA9GDEO,,KOLL,,,,2.79,Mike McNeff,Necessary Retribution
Encore,1/1/15,1/30/15,65,64.16,USD,US,,,,,B00OA9GDEO,,Kindle,,,,64.16,Mike McNeff,Necessary Retribution
Encore,1/1/15,1/30/15,1,1.02,GBP,UK,,,,,B00OA9GDEO,,Kindle,,,,1.57,Mike McNeff,Necessary Retribution
Encore,1/1/15,1/30/15,33,30.68,USD,US,,,,,B00OA9GE34,,KU,,,,30.68,Tamsen Schultz,The Puppeteer
Encore,1/1/15,1/30/15,2,1.39,USD,US,,,,,B00OA9GE34,,KOLL,,,,1.39,Tamsen Schultz,The Puppeteer
Encore,1/1/15,1/30/15,54,44.43,USD,US,,,,,B00OA9GE34,,Kindle,,,,44.43,Tamsen Schultz,The Puppeteer
Encore,1/1/15,1/30/15,33,29.98,USD,US,,,,,B00OA9GDYY,,KU,,,,29.98,Tamsen Schultz,A Tainted Mind
Encore,1/1/15,1/30/15,4,4.89,USD,US,,,,,B00OA9GDYY,,KOLL,,,,4.89,Tamsen Schultz,A Tainted Mind
Encore,1/1/15,1/30/15,59,52.21,USD,US,,,,,B00OA9GDYY,,Kindle,,,,52.21,Tamsen Schultz,A Tainted Mind
Encore,1/1/15,1/30/15,134,187.13,USD,US,,,,,B00OA9GDEY,,KU,,,,187.13,Will North,"Water, Stone, Heart"
Encore,1/1/15,1/30/15,27,37.71,USD,US,,,,,B00OA9GDEY,,KOLL,,,,37.71,Will North,"Water, Stone, Heart"
Encore,1/1/15,1/30/15,182,253.2,USD,US,,,,,B00OA9GDEY,,Kindle,,,,253.2,Will North,"Water, Stone, Heart"
Encore,1/1/15,1/30/15,1,1.25,USD,AU,,,,,B00OA9GDEY,,Kindle,,,,1.25,Will North,"Water, Stone, Heart"
Encore,1/1/15,1/30/15,1,1.02,GBP,UK,,,,,B00OA9GDEY,,KOLL,,,,1.57,Will North,"Water, Stone, Heart"
Encore,1/1/15,1/30/15,1,1.02,GBP,UK,,,,,B00OA9GDEY,,Kindle,,,,1.57,Will North,"Water, Stone, Heart"
Encore,1/1/15,1/30/15,337,308.92,USD,US,,,,,B00OA9GDDK,,KU,,,,308.92,Will North,The Long Walk Home
Encore,1/1/15,1/30/15,67,58.57,USD,US,,,,,B00OA9GDDK,,KOLL,,,,58.57,Will North,The Long Walk Home
Encore,1/1/15,1/30/15,1255,1007.7,USD,US,,,,,B00OA9GDDK,,Kindle,,,,1007.7,Will North,The Long Walk Home
Encore,1/1/15,1/30/15,2,1.3,USD,CA,,,,,B00OA9GDDK,,Kindle,,,,1.3,Will North,The Long Walk Home
Encore,1/1/15,1/30/15,3,3.06,GBP,UK,,,,,B00OA9GDDK,,KOLL,,,,4.72,Will North,The Long Walk Home
Encore,1/1/15,1/30/15,2,2.04,GBP,UK,,,,,B00OA9GDDK,,Kindle,,,,3.15,Will North,The Long Walk Home
Encore,1/1/15,1/30/15,1,1.32,USD,AU,,,,,B00OA9GDDK,,Kindle,,,,1.32,Will North,The Long Walk Home
Encore,12/1/14,12/31/14,14,17.45,USD,US,,,,,B00OA9GDDA,,KU,,,,17.45,Tess Thompson,Tea and Primroses
Encore,12/1/14,12/31/14,3,3.49,USD,US,,,,,B00OA9GDDA,,KOLL,,,,3.49,Tess Thompson,Tea and Primroses
Encore,12/1/14,12/31/14,43,54.72,USD,US,,,,,B00OA9GDDA,,Kindle,,,,54.72,Tess Thompson,Tea and Primroses
Encore,12/1/14,12/31/14,1,1.19,GBP,UK,,,,,B00OA9GDDA,,Kindle,,,,1.848308,Tess Thompson,Tea and Primroses
Encore,12/1/14,12/31/14,1,0.7,USD,CN,,,,,B00OA9GDDA,,Kindle,,,,0.7,Tess Thompson,Tea and Primroses
Encore,12/1/14,12/31/14,18,21.64,USD,US,,,,,B00OA9GE3E,,KU,,,,21.64,Tess Thompson,Caramel and Magnolias
Encore,12/1/14,12/31/14,6,6.28,USD,US,,,,,B00OA9GE3E,,KOLL,,,,6.28,Tess Thompson,Caramel and Magnolias
Encore,12/1/14,12/31/14,59,58.61,USD,US,,,,,B00OA9GE3E,,Kindle,,,,58.61,Tess Thompson,Caramel and Magnolias
Encore,12/1/14,12/31/14,1,1.19,GBP,UK,,,,,B00OA9GE3E,,KU,,,,1.848308,Tess Thompson,Caramel and Magnolias
Encore,12/1/14,12/31/14,1,1.19,GBP,UK,,,,,B00OA9GE3E,,Kindle,,,,1.848308,Tess Thompson,Caramel and Magnolias
Encore,12/1/14,12/31/14,1,1.19,EURO,DE,,,,,B00OA9GE3E,,Kindle,,,,1.4464212,Tess Thompson,Caramel and Magnolias
Encore,12/1/14,12/31/14,42,48.85,USD,US,,,,,B00OA9GDWG,,KU,,,,48.85,A.J. Aalto,Touched
Encore,12/1/14,12/31/14,5,3.48,USD,US,,,,,B00OA9GDWG,,KOLL,,,,3.48,A.J. Aalto,Touched
Encore,12/1/14,12/31/14,162,135.7,USD,US,,,,,B00OA9GDWG,,Kindle,,,,135.7,A.J. Aalto,Touched
