Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type, KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
Nook,5/1/15,5/31/15,5,2,USD,US,2940151632232,9781620157329,,,,,,0.99,,0.4,2,The Daring Assignment,,Entice by Booktrope,5/10/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940149183555,9781620154212,,,,,,3.99,,2.59,2.59,The Lycan Hunter,,Booktrope,5/10/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151357081,9781620158623,,,,,,3.99,,2.59,2.59,The Reaper's Daughter,,Booktrope,5/10/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940013908055,9781620150467,,,,,,0.99,,0.4,0.4,Tumbleweed,,Booktrope Editions,5/10/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940149952182,9781620157053,,,,,,4.99,,3.24,3.24,Uncharted Territory,,Booktrope,5/10/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151241328,9781620157923,,,,,,3.99,,2.59,2.59,Underwater Secrets,,Booktrope,5/10/15
Nook,5/1/15,5/31/15,329,131.6,USD,US,2940150679894,9781620155165,,,,,,0.99,,0.4,131.6,Waiting,,Booktrope,5/10/15
Nook,5/1/15,5/31/15,4,1.84,GBP,GB,2940150679894,9781620155165,,,,,,0.75,,0.46,1.84,Waiting,,Booktrope,5/10/15
Nook,5/1/15,5/31/15,1,4.54,USD,US,2940149662463,9781620153093,,,,,,6.99,,4.54,4.54,Harm None,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940150285996,9781620154892,,,,,,2.99,,1.94,1.94,If I Say No,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940151237390,9781620159040,,,,,,4.99,,3.24,3.24,Mothering Through Bipolar,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,7,2.8,USD,US,2940151632232,9781620157329,,,,,,0.99,,0.4,2.8,The Daring Assignment,,Entice by Booktrope,5/11/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940150185067,9781620156711,,,,,,3.99,,2.59,2.59,The Duke Im Going to Marry,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940150717589,9781620155660,,,,,,0.99,,0.4,0.4,The Inn at Laurel Creek,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940148596806,9781620152638,,,,,,3.99,,2.59,2.59,The Old Cape House,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940150719835,9781620156117,,,,,,3.99,,2.59,2.59,The Old Cape Teapot,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,1,3.57,USD,US,2940016557946,9781620153352,,,,,,5.49,,3.57,3.57,The River Valley Collection,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151349185,9781620156780,,,,,,3.99,,2.59,2.59,Travels with Penny: True Tales of a Gay Guy and His Mother,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940013908055,9781620150467,,,,,,0.99,,0.4,0.4,Tumbleweed,,Booktrope Editions,5/11/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940149368563,9781620153789,,,,,,0.99,,0.4,0.4,Unbreakable Bonds,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,44,17.6,USD,US,2940150679894,9781620155165,,,,,,0.99,,0.4,17.6,Waiting,,Booktrope,5/11/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940149726790,9781620154700,,,,,,2.99,,1.94,1.94,Blue Midnight,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,2,6.48,USD,US,2940150100022,9781620157404,,,,,,4.99,,3.24,6.48,Duet for Three Hands,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940150492493,9781620155448,,,,,,3.99,,2.59,2.59,Fugitives,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,1,4.54,USD,US,2940149662463,9781620153093,,,,,,6.99,,4.54,4.54,Harm None,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940149705771,9781620153109,,,,,,3.99,,2.59,2.59,Magnus Opum,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,2,7.78,USD,US,2940148220442,9781620152652,,,,,,5.99,,3.89,7.78,Seasons' End,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,3,1.2,USD,US,2940151632232,9781620157329,,,,,,0.99,,0.4,1.2,The Daring Assignment,,Entice by Booktrope,5/12/15
Nook,5/1/15,5/31/15,3,7.77,USD,US,2940150185067,9781620156711,,,,,,3.99,,2.59,7.77,The Duke Im Going to Marry,,Booktrope,5/12/15
